"test_id","model_id","Expert.1.COH","Expert.1.CON","Expert.1.FLU","Expert.1.REL","Expert.2.COH","Expert.2.CON","Expert.2.FLU","Expert.2.REL","Expert.3.COH","Expert.3.CON","Expert.3.FLU","Expert.3.REL","CIDEr","S3.pyr","S3.resp","BLEU","ROUGE.we.1","ROUGE.we.2","ROUGE.we.3","CHRF","SummaQA","Stats.coverage","Stats.density","Stats.compression","Stats.length","Novel.uni.gram","Repeated.uni.gram","Novel.bi.gram","Repeated.bi.gram","Novel.tri.gram","Repeated.tri.gram","METEOR","ROUGE.1","ROUGE.2","ROUGE.3","ROUGE.4","ROUGE.L","ROUGE.w","ROUGE.su.","BertScore_p","BertScore_r","BertScore_f1","BLANC","SUPERT","MoverScore","BARTScore","BLUERT","G.EVAL.3.5.COH","G.EVAL.3.5.CON","G.EVAL.3.5.FLU","G.EVAL.3.5.REL","G.EVAL.4.COH","G.EVAL.4.CON","G.EVAL.4.FLU","G.EVAL.4.REL"
"dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d","M23",3,5,4,5,4,5,5,5,3,5,5,3,0.225765011111681,0.697977574788047,0.629677828480204,0.380030313911819,0.814541468962973,0.771905546683136,1.05555199534438,0.884705544433768,0.389347637522289,0.87978045760576,-1.24577555533397,0.0508063679282202,0.306319279698625,-0.629068440813888,0.446125493724361,1.25082072850017,0.537363150479871,1.36092825686036,-0.0208599906803839,0.50280765727126,0.862571338921326,0.623356874722868,-0.126519544165844,-0.815055808409844,1.06581006414217,0.843643735036953,1.17798496066439,-0.0420776086552177,0.730922396275371,0.359408051654631,-0.289271585934959,-0.473370581266877,-0.214603436277797,0.127757667237694,-0.473533500370698,-1.29329771015128,-1.17077731679169,-0.262942325999349,-0.149157529990341,0.328393749337396,1.44724132062024,-0.548123875817141,1.79622668995421
"dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d","M2",5,5,5,4,5,5,5,5,5,5,5,4,-1.06429697450634,1.30774526287205,1.23539583983361,0.913619361834958,0.871598391927603,0.698047510912833,1.15352439207046,1.26809795550829,0.990780732662967,0.87978045760576,1.25928922060831,-0.765705218810727,1.57443495464554,-0.629068440813888,1.58583835937878,-1.26395816436468,1.82546686013876,-1.31458277289872,1.25773274087467,1.22958900403253,0.915309778458591,0.848953533149609,0.580626616610843,0.232927335713499,0.505894487427323,0.576436343064659,0.814548999757394,0.459609811890105,0.96628063424304,0.841888100138467,0.290847600498167,1.05147415143137,-1.05357947422989,0.423606750920639,0.20747210754808,-1.06771255094215,1.07516198578235,0.241665277344645,0.0445624582982035,0.275317489001649,-0.670352818334144,1.61441599360743,-0.40559623739516
"dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d","M0",3,3,3,4,3,5,5,5,2,5,5,4,-1.3233327093552,1.27071726127824,1.21671549475347,0.882660836173955,0.713298462078787,0.49381513603198,0.938470264301758,1.24867305383469,0.819260750423401,0.87978045760576,1.24003979578743,-0.828506601205818,1.68218535601371,-0.629068440813888,1.69816335197371,-1.28729086177876,1.47651186608916,-1.10885659680979,0.746289298949207,1.18100964570459,0.75567340483943,0.778320798848244,0.527239243937198,0.184129786999481,-0.444501842331078,-0.0170362117342652,0.40395006163859,-0.0123356579939923,0.825063901221333,0.412221664337929,0.582539167070664,0.845449697477583,-1.09804263661635,0.428485388142617,-0.00360756322790253,-0.85973842493145,-0.522565205974041,-0.105702533471667,0.191377020840731,0.23222326398246,-1.11681037082427,-0.169693022973464,0.169606550339904
"dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d","M22",5,5,5,4,5,5,5,5,3,5,5,3,-0.0170302626958642,1.36497538167699,1.27739380832277,1.59172758188093,1.42140771901869,1.08655741660542,1.5544615218099,1.77645577155936,6.12227976787583e-05,0.87978045760576,0.782420333355887,-0.183773020427399,0.602370357746657,-0.629068440813888,1.13781094896207,-0.733538614017031,1.00394250418687,-0.747877371416392,-0.425115133667629,1.27787341006056,1.46220350804275,1.22110591064548,0.836957123433607,0.397120426979042,0.802526099579563,0.746221168962688,1.32566523766157,1.28812887168203,1.02685462819731,1.4157750559354,-0.588707690692175,0.276197694593434,0.00250929769010521,0.624748043708254,1.09654305983935,-0.545439066027382,1.34143693111632,0.422470757779284,0.522014919901644,0.185042990924525,-0.655825965101623,1.61441599360743,1.07199350137541
"dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d","M8",3,2,5,3,1,1,5,3,3,2,5,2,-0.614593812815276,-0.0155351420484778,-0.157296231550461,0.454595680002029,0.163034293130706,-0.504394519385517,-0.192149119411512,0.253393426508709,0.459353735766776,0.87978045760576,0.240003019372109,-0.332905306526112,0.824515823790347,-0.629068440813888,1.39452883088626,-1.18330954918292,1.25488155739196,-0.783663387103737,0.939782224156292,0.109701847840304,0.0581699653144545,-0.504909715207116,-0.260673215248483,-0.284610288828254,-0.536349138859804,-0.609031366955248,0.0827089085064662,0.102315775738572,0.227408991792592,0.184921348220726,0.152103055714145,0.299423268580645,-0.341212766180419,-0.577159048008614,-0.109344474852906,0.0623697996897935,-1.16501753845473,-0.0163485023932137,1.14224287217192,-0.676926292153424,-1.35823153546325,-0.514552784908057,-0.595072710450848
"dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d","M10",5,5,5,5,5,5,5,5,3,5,5,3,-0.760646480165467,0.882015434087831,0.7697410532317,0.630112265995715,0.985439515099995,0.411441991740101,0.922426704630838,1.19300347422029,0.573193229521846,0.87978045760576,0.425409449302032,-0.498000492076244,1.13769130755934,-0.629068440813888,1.02328214297835,-0.894101361813113,-0.889503676848391,-0.678520969291434,-0.425115133667629,0.9899934750311,0.820366355541135,0.466644768426661,-0.0741160193268368,-0.5414811372819,0.648082632489172,0.681249662850565,0.922307494924282,0.159302937536498,0.740626488523437,0.497874328233487,-0.0729978276780485,0.783623555012844,-0.124146474773539,0.0441663313397907,0.394292984980505,0.137110069473043,-0.522565205974041,-0.952449612805331,0.587805060843374,0.0904261729310851,-0.493823491972937,-0.271574516706234,1.19185686883702
"dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d","M9",3,3,5,4,1,4,3,4,3,5,5,3,-1.25635650566489,0.924212761573646,0.843469491493951,0.526615884140085,0.742290848558645,-0.0639608940092473,0.620523711701729,1.00707604813551,0.713865752186405,0.87978045760576,-0.139894290042519,-0.730561558506903,1.48682323741273,-0.629068440813888,1.62290538648001,-0.0359361920989182,1.10096103688433,0.16733613011691,-0.357046386311666,0.942919357338841,0.67334505932258,0.2701741245034,0.0342953908322122,-0.34243444852524,-0.25813823537773,-0.0571942546542099,0.469298028572489,0.622926231622034,0.734795870554544,0.812737390995549,-0.212665487841656,0.0587951315929324,-0.734895269016499,-0.119646130832484,1.12934763457255,0.356730190543336,0.202944944508129,0.907894354345876,0.639741721485013,-0.866915904950424,-1.39150192068729,-1.00788565091329,-0.458775522510881
"dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d","M23_dynamicmix",5,5,5,5,5,5,3,5,3,5,4,4,1.44842938849395,0.617032628816347,0.679247100105607,1.66843348540079,1.13288208787675,0.850166153894653,1.15928604847734,1.15781968892758,0.554035306553386,-0.835680631002476,-1.32222762932405,0.426360427491148,-0.054117137824396,-0.0449384125275254,-0.122203770699835,1.19600017314241,-0.460701126774269,1.25338273394942,-0.425115133667629,0.604870874596319,1.16954397437037,0.946978395819099,0.865317094225108,0.586359827614326,1.4763066229495,0.982602120228652,1.39196653798419,0.0129368959688445,0.6537285269859,0.362579481916804,-0.724358460853011,-0.783925491624015,-1.38849952840287,-0.0465493531401745,-0.167854476436303,0.0415240599850793,0.960808736376032,-0.667797226285947,-0.224722543162004,0.328393749337396,-0.406365019265084,-0.708139902160077,1.19492336651417
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M11",3,2,2,3,1,1,1,1,2,2,2,3,-0.508829770091462,0.67361413375299,0.415106085731409,-0.321058782752204,0.837462292605288,0.713274843273528,0.700519180243494,0.187890098967325,-0.33799617866773,-1.31296139208133,-0.924056642304009,-0.183773020427399,0.784842040530462,1.38303996001731,0.683517765983535,1.44181733167707,0.971922476276003,1.24687771927504,-0.425115133667629,0.521419264119999,0.8842508964405,0.171526829344765,-0.0690447728374902,0.00422736955094908,-0.0860615826001417,-0.308533974895517,0.768006385884853,0.409018097555271,0.00545349837370219,0.248851276401857,-0.99024433294367,-1.26836627113782,-0.137635126307656,0.0694826986389448,-0.302278296908913,-1.96225186798796,-0.997460209482205,-1.44882426117603,-2.2244539899595,-1.6754038247688,-1.32985238671415,-1.86429580682405,-1.36008635903344
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M13",3,5,5,3,4,5,5,5,2,5,5,4,0.764231231514025,-0.243679063532415,-0.160304196080869,-0.313253888007787,0.119473943511745,0.364936388399323,0.396743007986426,-0.170771287085038,-0.229628372906486,-0.91212682025812,-0.577398708574674,1.08094758967904,-0.736699096899224,0.184622812916896,-0.806007417155173,0.312974105715041,-0.199314291834656,0.285252349638585,-0.425115133667629,-0.666872334819035,0.174967371369347,0.245304000216266,0.140372221235104,0.0409495449127102,-0.213862095252033,-0.513718401273404,0.233368057364496,0.559338227947831,-0.352250616194384,0.108262397395322,-1.11521072927753,-0.455221902718592,-0.302137615284826,-0.0331600448019612,-0.0140127843397183,-2.0703469881906,-1.88215795206927,-1.91495356020161,-1.37403634569743,-1.20707915406625,-1.07466563588114,-1.14316258474512,-1.23758380567143
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M1",4,4,5,4,2,5,5,5,3,5,5,3,-1.30604859744248,1.67903703039637,1.5654225498742,-0.139318083207085,1.17887174323083,1.19387658116646,1.20679059717552,1.20202895106601,0.754638398685487,-0.744525255842535,0.417299178196316,-0.580222206461485,1.43841874374636,-0.491736820621527,0.62605645999347,-0.38774792527893,0.971922476276003,-0.409137110551792,0.299901212987507,1.13502268874134,1.21143420095876,1.19664731630353,0.793171566208219,0.581496138180861,-0.0935233332660144,0.0112053161535303,0.766020110307592,0.397739854587344,1.33293535676309,1.00472803385349,0.630692754618085,1.46848861879097,0.882607640584081,1.52779181500984,0.0276115711631826,-0.156818920243156,0.5232768220848,2.12798611721285,2.48534245059289,0.275317489001649,0.0722221598949608,-0.625160403493054,0.278098762405761
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M14",5,5,5,4,4,5,3,5,4,5,3,4,1.53724738424728,0.128967982899914,0.145492858003636,0.0603886471583092,0.449060388432668,0.746189062613759,0.579303634931511,-0.137692790529249,-0.0535615227974932,-0.892319394947562,-0.0548607116167832,0.945379159116271,-0.548402800890608,-0.0449384125275254,-2.03269147786617,-0.147537168937627,-0.263681182223667,-0.0688670130997644,-0.425115133667629,-0.222235852948225,0.486945245610204,0.519188314792929,0.478969665954791,0.323807630631859,0.0270449824466468,0.0364822637461868,-0.192006323863466,0.0456586790577925,-0.0436122439776636,-0.010884322488726,-0.863758803962493,0.279285673862085,-0.623206461514161,0.499597326504663,-0.558133305175717,-0.0313447372478585,-1.23682020160216,-0.247608229539669,0.834257123829759,-0.362552220908579,1.04971653223995,-1.00788565091329,0.0365313460174275
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M15",4,5,5,4,4,5,5,4,3,5,5,4,1.55650819832022,0.403769000100721,0.384543398530505,-0.0244070188716429,0.771911652911374,0.943117424842229,1.25385717560783,0.0992415493167495,1.13886841609921,0.87978045760576,0.0937951683962196,0.782079329135487,-0.343676144379471,-0.629068440813888,-1.04099904681409,-0.53599683690883,-0.367283033132037,-0.458307600239905,-0.425115133667629,0.413738689754259,0.816225205429381,0.744387644924975,0.645845138520417,0.791368788256639,0.646252288233743,0.397434960469192,0.546993026676658,0.740724434866238,0.404102358315924,0.69471600598856,-0.377096960181247,-0.8371535342783,-0.419363195339464,0.681621976098755,-0.39693036041402,0.0296212996147804,-0.582743782605168,-0.0594800687243063,-0.252210272782621,0.0368503787268288,1.37795227911805,0.156727926518604,1.07199350137541
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M12",5,5,5,5,5,5,5,4,4,5,5,4,0.133553295471993,0.155991298850839,0.198286592517514,-0.286852517816556,0.289747469666603,0.33961537755442,0.377337912121691,0.0396228634536039,0.687320609510723,-0.810152678871076,0.978530374671824,0.213098093475022,0.306319279698625,-0.209744473532528,0.191791420152291,-0.690671178226254,0.519929170405346,-0.911677639686012,-0.0208599906803839,-0.0957813786715362,0.349014807467277,0.320430727387516,0.0530129596454949,0.115116550421793,0.313226611192228,0.324484726456308,0.415256347910682,-0.0182825018631171,0.287332502138341,0.112749936322241,-0.377096960181247,1.14284809819046,0.504608766636756,0.324786203921285,-0.854327540839735,-0.763476824941655,1.39009429637299,0.50686698757823,0.409421431887385,-0.489622222171782,0.444663154321274,-0.625160403493054,-0.137244924021833
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M5",5,5,5,4,5,5,5,5,4,5,5,4,-2.33813326087169,1.87482636646743,1.72864899532276,0.17424535975378,0.841676324286211,0.983097237164174,0.871259494096901,1.05214788638339,1.21220840499938,0.87978045760576,2.79711001868987,-1.16077089644952,2.71727817354596,-0.629068440813888,0.34247499313083,-1.33866417372137,0.4756795440825,-1.55125742265408,-0.414714701214755,1.44809318254465,0.888636068768508,0.899150684647698,0.523338498222612,0.179915199305506,0.0300205455948644,0.165059599988801,0.00977451761098118,0.047146959971847,1.55139298123106,0.884796816351103,1.31410706819871,2.02886100996299,-0.704283013125673,1.34027622795715,0.420111356869542,-0.196049874114549,-0.244737156378289,-0.787011043534488,0.232423505661388,0.919339279263032,0.759392551142433,1.61441599360743,1.45934621284663
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M17",5,5,5,5,5,5,5,5,4,5,5,5,0.476042956945326,1.04646321394959,1.01641588772178,0.425143661140773,2.01663004363755,1.86548432416637,1.52129597995456,0.863057165903292,-0.744797492770464,-0.97241929757857,-1.30496722473148,1.43225818689953,-1.21869197447562,0.687979303316081,0.90476431512256,1.33036608970957,-0.889503676848391,1.24687771927504,-0.425115133667629,1.04694333137732,2.11255315589858,1.54738320054411,0.889402540734899,0.460889791318215,0.900433532088762,0.407097417456482,1.66787514941811,2.33355061536234,0.346714503505013,1.61250508163235,-0.789156953397161,-0.262041610122409,0.502923753939055,0.454678515502109,1.25812575788394,0.979557819115539,-0.789755911833304,-0.0237810474687885,1.48534132777779,1.45965198682206,1.8296599180687,-0.00784474805922187,0.791295497441896
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M20",5,5,5,5,5,5,5,4,4,5,5,3,-1.04131979911312,-1.39963668212866,-1.28500643682017,-1.60633251560713,-0.965430357226176,-0.645733321397123,-0.91621031382196,-2.22408715578608,-1.47239070594282,-1.27979726419348,-1.41893747547606,2.48848919401159,-2.28850994871396,1.49001291710898,-2.04363061737727,1.53738919287027,-0.889503676848391,1.36092825686036,-0.425115133667629,-1.86309431151778,-0.914903291636944,-0.623454931876907,-1.28501826131317,-0.938441495576524,0.160104054974621,-0.495216444954404,-0.858579952654539,0.619330248664527,-2.01195311218347,-1.02590081799041,-0.99024433294367,-0.727007067163217,-0.0614475934193939,-0.522051712204702,-0.540917886106483,-0.0879370689519506,0.354527317184313,-0.367439336857025,0.955635998407988,0.0904261729310851,0.519766545548488,1.61441599360743,1.30322299448306
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M23",4,5,5,4,4,5,4,5,3,5,5,4,-0.398700510267736,0.00972631685788696,-0.198031368569951,-0.55829772986158,0.163034293130706,0.00447185151988289,-0.314190402216639,-0.0481101631389037,0.608569040851494,0.87978045760576,0.383523453126001,-0.135580702656999,0.678288141633927,-0.629068440813888,-0.838904825038017,-0.787476615742988,-0.696751782913427,-0.783663387103737,-0.425115133667629,-0.217671666809695,0.218926003653001,-0.504909715207116,-0.260673215248483,0.0246018904600499,-0.370416106217442,-0.22849016834671,0.154584217782787,-0.374411591577898,0.383237222906376,-0.0674209125198315,0.200425998940803,0.137953249549124,0.608564535246031,0.331058354365843,0.438021843843954,-0.174893141243754,-0.442874397292177,-0.541721753420325,-0.574534947262127,-0.773484613216097,-0.861637477741478,-0.708139902160077,-0.712478428024441
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M2",5,5,5,4,4,5,5,5,4,5,5,4,-0.89128194747686,0.728535573982946,0.627871566161729,-0.293046473355155,0.460597558837246,0.581403203258558,0.556427593640715,0.287309083546411,1.23707277616392,-0.751973121446868,1.01491099146704,-0.410849823542969,1.17607846434438,-0.466302992132347,0.040980675239018,-0.862024895831837,0.582817710511746,-1.06819147339553,-0.303908145634133,0.489379147032438,0.50205361869595,0.328352605370562,0.08372577957418,-0.0605783177195691,0.216135402025367,0.301078393643544,0.117073212751512,-0.0718544070932874,0.748439366481974,0.3483358045986,0.132579080390364,1.55535209292441,-0.0301989317521496,0.943150671022669,-0.413025142139741,1.3610883013561,1.58013010497785,0.503493352188977,0.66357871146661,0.526759013402509,0.585605373162249,1.61441599360743,1.68674711928033
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M0",4,5,5,4,5,5,5,5,3,5,5,3,-1.63863987859799,1.46434755650563,1.37628266807261,0.236517088692585,0.736443740575182,0.875960749943473,0.759003131533283,0.982883315496148,0.646537191037528,-0.731165519545872,1.58362130599834,-0.797735936459765,1.93541873141452,-0.556417270304192,0.406755010543859,-0.949079510231941,0.40362626329533,-1.18115460104541,-0.388600776814966,1.05977105541264,0.783578065283992,0.961032652148918,0.558707774652743,0.308485006475417,0.0612868235850549,0.17109005326866,0.315174485037297,0.079921856411242,1.2486653866976,0.725206370459121,0.412644549710844,1.78246190543665,0.11725118545114,0.839833782875457,0.420111356869542,-0.244743533444941,-0.276928726700347,0.559923499576564,-0.651231487274266,0.841888528938197,0.86526534093187,-0.0917833864397809,0.723334755752719
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M22",5,5,5,4,5,5,5,5,5,5,5,4,0.357697223656638,1.37620675218832,1.33948059000399,1.85158828450451,1.54915248824311,1.42969182353554,1.35706516242143,2.04139225581213,0.585492619942218,0.87978045760576,0.735038152802791,0.32420571133677,0.179673929820531,-0.629068440813888,-0.67262128223554,-0.144201333105057,-0.889503676848391,-0.159563826258894,-0.425115133667629,1.22026422098112,1.58333175972803,1.43280398440058,1.09192722817377,1.05930295581691,0.166134154198414,0.208929596940506,1.09655368654975,0.835603934523961,1.25831927339295,1.2204821961561,-0.377096960181247,-0.082476301680663,0.545488925093229,1.44841133844024,1.67963390540166,-0.306425047288461,-1.3689472532452,-0.309321999110703,0.020769357389623,1.05641132049225,1.12546326295748,-0.0917833864397809,0.328077433448085
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M8",5,5,5,4,5,5,4,5,3,5,5,4,0.253306606269786,0.763734368053635,0.585102499206801,-0.110855770495384,1.03465531783213,0.952389582364677,1.08708706116935,0.227383635509739,1.14168726202107,0.87978045760576,0.312527479232916,0.291449887032632,0.216319299888798,-0.629068440813888,-0.113185201615635,-1.11044426769296,-0.546325288487893,-0.644822975239689,-0.425115133667629,0.713552082054465,1.09669058429378,0.546855044085018,0.0785989703897282,0.131748492865296,-0.16395936253792,-0.204167461831465,0.541830841748505,0.368962060903875,0.540270288803196,0.519835928595135,-0.162785091980995,0.0364807453383954,-0.549389777057319,1.13809271445392,-0.768270479533046,-1.16886098579432,0.438166380149416,0.686041659734575,0.659887558806999,0.67577004257823,0.32480217555543,-0.514552784908057,1.31385028765228
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M10",4,5,5,4,3,5,3,5,3,5,5,4,-0.929135225713522,1.42293524515503,1.18055572658308,0.120122757139313,1.28575606543235,1.03978719360129,1.01751017809143,0.825057870750444,0.861404662726733,-0.751227434850679,0.0610234404771216,-0.446621534539991,1.21311713052237,-0.505835118987858,-0.711921785577188,-0.574218104660061,0.264848348368487,-0.10063589043809,-0.314591919411223,1.02427002058157,1.31951490236767,0.825666536628421,0.413018297141402,0.222265611727454,0.350948385706596,0.516144437480962,0.87800420526976,0.342057076447365,1.26156294147735,0.929368245983007,0.0623602721874234,0.544992104842732,0.0292725085947931,1.31552761062186,-0.122807763197109,0.962988810098134,0.770873772071378,-0.337456749623957,0.256927775707186,-0.489622222171782,0.18250653857858,-1.00788565091329,-0.378622102582066
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M9",3,5,5,4,1,5,5,5,3,5,5,5,-0.0333905078906664,1.02878896754302,0.854066160253215,-0.358797899774417,1.19676499375493,0.869458777462974,1.37192149633156,0.580174392528102,1.21835546598224,0.87978045760576,-0.394057015591975,0.131519022906352,0.382820505071097,-0.629068440813888,0.862886068516034,0.229156881342511,1.73056092249922,0.285252349638585,2.35219943520338,0.929192684228657,1.22379414383041,0.617908072155427,0.422334132523659,0.807707850901511,0.560713946997707,0.484185188247395,1.25168894812411,1.28143781211286,0.852385915342115,1.31199268656515,-0.377096960181247,-0.644773272017498,-0.179766160776113,1.18720555046338,-0.44717267888281,-2.52469629867835,-2.08335355047432,-1.42041474499239,-1.65539842668302,-0.896818026157936,0.35464187524029,-0.708139902160077,-0.801532562939655
"dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df","M23_dynamicmix",5,3,5,5,5,5,5,5,3,5,5,3,-0.63436558181439,1.14862608568423,1.06193475163281,1.04977040152965,1.21812862186017,0.900120287896321,1.01007192210763,1.55627753315592,1.44966523688465,0.87978045760576,0.177759303111931,-0.289260027582086,0.996107677898418,-0.629068440813888,0.147741990357908,-0.317430353572562,-0.761505610349637,-0.236565120970302,-0.425115133667629,0.980408059297342,1.24587814517144,0.796640955625693,0.14382196406891,-0.316503385541843,0.0196072027305907,-0.109390224721736,0.736572847568272,0.547235619472589,1.02935473882031,0.931644379370232,0.340846078610851,0.105018473076588,-0.630406320162667,0.895828081206181,1.07268025877368,-1.96225186798796,-1.0543540806787,-1.72134032691708,-1.28930808610779,-0.318887459901611,0.624926698457437,1.61441599360743,0.0365313460174275
"dm-test-3785743303ddb8b594be7c449a37458b99e83812","M11",2,5,3,2,1,5,3,3,3,5,5,4,0.768202050328313,-0.864738669553542,-0.899516075872515,-0.641565166579976,-0.928663934183168,-0.426823546178329,-0.703520222851135,-0.979758410011069,0.68920080266629,-1.22062869404525,-1.22387466353711,0.721148629812143,0.0397705095457426,1.42965418409749,-0.341470584800009,1.03896097358109,0.217667571630738,1.2213143384407,-0.425115133667629,-0.946928272841566,-0.868980672459808,-0.712331107231609,-1.15080664617234,-0.938441495576524,-0.831519076556117,-1.02345081305014,-0.706277808679306,-1.13073848069141,-1.03331269181206,-1.19107457814917,-1.01449129484853,-1.04307083077397,0.569751982865805,0.114278328025103,-0.924283042459045,-1.6124098147073,-0.317173990345779,-1.9239465134138,-1.17407906422896,-1.06742791109767,-1.25046727885915,-0.997469696211655,-1.17826338588483
"dm-test-3785743303ddb8b594be7c449a37458b99e83812","M13",2,5,5,4,1,5,5,3,2,5,5,3,-0.368362938836205,-0.406481316996255,-0.573625275772946,-0.65616481485747,-0.579370122170783,-0.52806060821169,-0.581503060879584,-0.674345720239613,0.526519147381688,0.87978045760576,0.7369795570796,0.217666769721619,0.602370357746657,-0.629068440813888,1.43456071916566,-1.09040147258902,2.12373797115455,-1.13506097635805,3.04650957142639,-0.226804540154804,-0.534339791668845,-0.871773579695583,-1.28501826131317,-0.938441495576524,-0.560416257692171,-0.794301334967165,-0.517074358047346,-0.598232769661689,-0.694836199713279,-0.742684563043515,-0.428538782594672,0.534695777090695,0.774222881160566,0.157798209937813,0.117068543472704,0.120615588274028,0.975009275582011,0.336227664647218,0.0177964183372555,0.136809131824967,-0.513738516133371,-0.625160403493054,-0.69940408804804
"dm-test-3785743303ddb8b594be7c449a37458b99e83812","M1",4,5,5,4,3,5,5,4,3,5,5,4,0.230342982777383,-0.466800251543518,-0.608859135019711,-0.593237628510731,-0.629023619923879,-0.562378925720538,-0.488896030198932,-0.6892598920655,0.381334188301375,0.87978045760576,0.325025455316377,0.534818643251504,0.253286922148196,-0.629068440813888,1.33828446159972,-0.609293441786094,1.79275503313843,-0.580910582089716,2.15373992325157,-0.344371972757623,-0.59148850394768,-0.982149793214797,-1.28501826131317,-0.938441495576524,-0.376775143733783,-0.561619046885969,-0.542631663657185,0.204649112790707,-0.542512179047641,-0.202478258595985,-0.779135391537041,-0.094406149067087,0.848221112110662,0.224427320675779,0.21507193884653,-0.0313447372478585,-0.859908163631983,0.546088051863852,-0.678866949406507,0.191103270893939,-0.104929886057496,-0.0917833864397809,-0.0450574516447464
"dm-test-3785743303ddb8b594be7c449a37458b99e83812","M14",4,5,5,4,2,5,5,3,3,5,5,3,1.28147701512667,0.344825754201011,0.335414194276914,1.24571224519492,0.920240381567333,1.23701826658268,1.2867931119142,0.168255393248027,1.56280391021232,0.87978045760576,-0.0504007304481077,1.28168304925521,-0.736699096899224,-0.629068440813888,-1.38300526557568,-0.119199013477931,-0.889503676848391,-0.173944178352365,-0.425115133667629,0.396006470524682,0.747807007241487,0.870517238121089,0.913926240295478,1.11531229606311,1.33119407917653,0.888814499850813,0.754164163846423,0.823090620182458,0.501181750433713,0.823069410502541,-1.20094108943704,-0.128782214109288,1.11308063333019,0.378530346661715,0.231835582686327,0.623634952816737,-0.0450549648257941,0.205085298472013,-1.05943538860741,-0.0922443901436335,-0.0443700925622208,-0.0228211980717247,-0.429627180685311
"dm-test-3785743303ddb8b594be7c449a37458b99e83812","M15",3,5,5,4,2,5,5,2,3,5,5,4,1.3695892087829,0.149977004243549,0.234798484750665,0.476109062724719,0.500629959730611,0.767916707361239,0.600685615735387,-0.648591583557946,0.737017456119531,-1.13851831575398,-0.411725852110481,1.11869779471185,-0.488082466775379,0.893862642242293,-0.76208647770618,0.738966156236263,-0.889503676848391,0.619483019252807,-0.425115133667629,0.0649319150209047,0.53775978090418,0.701668325697486,0.901607923539035,1.28416674682048,0.788290622594284,0.740366233191438,0.33239896004969,0.105305265088784,-0.202476193239886,-0.0510417999171492,-1.9332629114105,-0.432332560575252,-0.490050524314801,0.571540492087808,0.141053239355303,-0.519853720393149,-0.457595867997565,-0.281423008879339,0.290876051757012,-0.245268412918612,0.576798682318114,-0.458100959773484,0.799533185201099
"dm-test-3785743303ddb8b594be7c449a37458b99e83812","M12",4,5,5,4,3,5,5,3,3,5,5,4,0.924813610946976,-1.00109954929544,-1.1222245363555,-1.68441326378665,-1.0380468155519,-0.593824456855501,-0.532942816146713,-1.09007480423861,0.374940761175973,0.87978045760576,0.661313574216165,0.873839043578061,-0.197905701488088,-0.629068440813888,1.14922162303874,-0.940146982286618,2.23467285890768,-0.97699953865128,2.75224711071692,-1.05350422774987,-0.99836071710513,-1.13795080287886,-0.735383674224685,-0.804270520550857,-0.569087981030202,-0.770266798156806,-0.676262209515236,-0.774119349811052,-1.11149331473859,-1.03840263299273,-0.620654962974173,0.00675568313062779,0.732929918385343,0.120266448894235,-0.294519501214056,0.135609092238735,-1.64075265514475,-0.191330495382111,-0.105728754398659,-0.284971708674253,-0.493823491972937,-0.625160403493054,0.443983927649872
